combo_id,k,features,pathogen,mcc,full10_mcc,win
178,4,"freq,entropy,rare_freq,plddt",HCV,0.2306732848018501,0.12338338489401283,1
178,4,"freq,entropy,rare_freq,plddt",Zika,0.04896082839587308,-0.02308864363138913,1
178,4,"freq,entropy,rare_freq,plddt",Rabies,-0.04909864869034983,-0.04909864869034983,1
178,4,"freq,entropy,rare_freq,plddt",EV-A71,-0.07407407407407407,0.04985754985754986,0
179,4,"freq,entropy,rare_freq,sasa",SARS-CoV-2,0.009447996618216435,0.028419332730392658,0
179,4,"freq,entropy,rare_freq,sasa",H3N2,0.10100065263293784,0.13012617274960553,0
179,4,"freq,entropy,rare_freq,sasa",Norovirus,0.24386231229855965,0.28144431327384084,0
179,4,"freq,entropy,rare_freq,sasa",HIV-1,0.09081647771175144,0.057180745225917574,1
179,4,"freq,entropy,rare_freq,sasa",Dengue,0.018911736861805844,0.081950859734492,0
179,4,"freq,entropy,rare_freq,sasa",RSV,-0.06475239082381762,-0.06475239082381762,1
179,4,"freq,entropy,rare_freq,sasa",Influenza_B,0.1491841985042464,0.21857219780854706,0
179,4,"freq,entropy,rare_freq,sasa",MERS,0.003057074917215283,0.003057074917215283,1
179,4,"freq,entropy,rare_freq,sasa",HCV,0.2306732848018501,0.12338338489401283,1
179,4,"freq,entropy,rare_freq,sasa",Zika,-0.02308864363138913,-0.02308864363138913,1
179,4,"freq,entropy,rare_freq,sasa",Rabies,-0.04909864869034983,-0.04909864869034983,1
179,4,"freq,entropy,rare_freq,sasa",EV-A71,-0.07407407407407407,0.04985754985754986,0
180,4,"freq,entropy,rare_freq,grantham",SARS-CoV-2,0.01853795183777076,0.028419332730392658,0
180,4,"freq,entropy,rare_freq,grantham",H3N2,0.10100065263293784,0.13012617274960553,0
180,4,"freq,entropy,rare_freq,grantham",Norovirus,0.24386231229855965,0.28144431327384084,0
180,4,"freq,entropy,rare_freq,grantham",HIV-1,0.09081647771175144,0.057180745225917574,1
180,4,"freq,entropy,rare_freq,grantham",Dengue,0.11347042117083507,0.081950859734492,1
180,4,"freq,entropy,rare_freq,grantham",RSV,-0.06475239082381762,-0.06475239082381762,1
180,4,"freq,entropy,rare_freq,grantham",Influenza_B,0.18387819815639672,0.21857219780854706,0
180,4,"freq,entropy,rare_freq,grantham",MERS,0.003057074917215283,0.003057074917215283,1
180,4,"freq,entropy,rare_freq,grantham",HCV,0.2306732848018501,0.12338338489401283,1
180,4,"freq,entropy,rare_freq,grantham",Zika,0.007787294005853139,-0.02308864363138913,1
180,4,"freq,entropy,rare_freq,grantham",Rabies,-0.04909864869034983,-0.04909864869034983,1
180,4,"freq,entropy,rare_freq,grantham",EV-A71,-0.03276353276353276,0.04985754985754986,0
181,4,"freq,entropy,rare_freq,dnds_proxy",SARS-CoV-2,0.0,0.028419332730392658,0
181,4,"freq,entropy,rare_freq,dnds_proxy",H3N2,0.10100065263293784,0.13012617274960553,0
181,4,"freq,entropy,rare_freq,dnds_proxy",Norovirus,0.24386231229855965,0.28144431327384084,0
181,4,"freq,entropy,rare_freq,dnds_proxy",HIV-1,0.023545012740083707,0.057180745225917574,0
181,4,"freq,entropy,rare_freq,dnds_proxy",Dengue,0.018911736861805844,0.081950859734492,0
181,4,"freq,entropy,rare_freq,dnds_proxy",RSV,-0.06475239082381762,-0.06475239082381762,1
181,4,"freq,entropy,rare_freq,dnds_proxy",Influenza_B,0.18387819815639672,0.21857219780854706,0
181,4,"freq,entropy,rare_freq,dnds_proxy",MERS,0.03362782408936811,0.003057074917215283,1
181,4,"freq,entropy,rare_freq,dnds_proxy",HCV,0.28431823475576873,0.12338338489401283,1
181,4,"freq,entropy,rare_freq,dnds_proxy",Zika,-0.05252280485170052,-0.02308864363138913,0
181,4,"freq,entropy,rare_freq,dnds_proxy",Rabies,-0.04909864869034983,-0.04909864869034983,1
181,4,"freq,entropy,rare_freq,dnds_proxy",EV-A71,-0.07710071614128478,0.04985754985754986,0
182,4,"freq,entropy,rare_freq,semantic_change",SARS-CoV-2,-0.029080430768653156,0.028419332730392658,0
182,4,"freq,entropy,rare_freq,semantic_change",H3N2,0.10100065263293784,0.13012617274960553,0
182,4,"freq,entropy,rare_freq,semantic_change",Norovirus,0.24386231229855965,0.28144431327384084,0
182,4,"freq,entropy,rare_freq,semantic_change",HIV-1,0.1244522101975853,0.057180745225917574,1
182,4,"freq,entropy,rare_freq,semantic_change",Dengue,0.081950859734492,0.081950859734492,1
182,4,"freq,entropy,rare_freq,semantic_change",RSV,-0.06475239082381762,-0.06475239082381762,1
182,4,"freq,entropy,rare_freq,semantic_change",Influenza_B,0.21857219780854706,0.21857219780854706,1
182,4,"freq,entropy,rare_freq,semantic_change",MERS,0.03362782408936811,0.003057074917215283,1
182,4,"freq,entropy,rare_freq,semantic_change",HCV,0.17702833484793146,0.12338338489401283,1
182,4,"freq,entropy,rare_freq,semantic_change",Zika,0.007787294005853139,-0.02308864363138913,1
182,4,"freq,entropy,rare_freq,semantic_change",Rabies,-0.04909864869034983,-0.04909864869034983,1
182,4,"freq,entropy,rare_freq,semantic_change",EV-A71,-0.03276353276353276,0.04985754985754986,0
183,4,"freq,entropy,homoplasy,esm2_llr",SARS-CoV-2,0.04739066884256888,0.028419332730392658,1
183,4,"freq,entropy,homoplasy,esm2_llr",H3N2,0.07187513251627016,0.13012617274960553,0
183,4,"freq,entropy,homoplasy,esm2_llr",Norovirus,0.3941903161996844,0.28144431327384084,1
183,4,"freq,entropy,homoplasy,esm2_llr",HIV-1,-0.04372645223158403,0.057180745225917574,0
183,4,"freq,entropy,homoplasy,esm2_llr",Dengue,0.11347042117083507,0.081950859734492,1
183,4,"freq,entropy,homoplasy,esm2_llr",RSV,-0.06475239082381762,-0.06475239082381762,1
183,4,"freq,entropy,homoplasy,esm2_llr",Influenza_B,0.18387819815639672,0.21857219780854706,0
183,4,"freq,entropy,homoplasy,esm2_llr",MERS,-0.027513674254937545,0.003057074917215283,0
183,4,"freq,entropy,homoplasy,esm2_llr",HCV,0.28431823475576873,0.12338338489401283,1
183,4,"freq,entropy,homoplasy,esm2_llr",Zika,-0.053964581268631406,-0.02308864363138913,0
183,4,"freq,entropy,homoplasy,esm2_llr",Rabies,-0.04909864869034983,-0.04909864869034983,1
183,4,"freq,entropy,homoplasy,esm2_llr",EV-A71,0.09116809116809117,0.04985754985754986,1
184,4,"freq,entropy,homoplasy,plddt",SARS-CoV-2,-0.009523339493959788,0.028419332730392658,0
184,4,"freq,entropy,homoplasy,plddt",H3N2,0.15925169286627322,0.13012617274960553,1
184,4,"freq,entropy,homoplasy,plddt",Norovirus,0.4317723171749656,0.28144431327384084,1
184,4,"freq,entropy,homoplasy,plddt",HIV-1,-0.010090719745750161,0.057180745225917574,0
184,4,"freq,entropy,homoplasy,plddt",Dengue,0.14498998260717816,0.081950859734492,1
184,4,"freq,entropy,homoplasy,plddt",RSV,-0.06475239082381762,-0.06475239082381762,1
184,4,"freq,entropy,homoplasy,plddt",Influenza_B,0.21857219780854706,0.21857219780854706,1
184,4,"freq,entropy,homoplasy,plddt",MERS,-0.027513674254937545,0.003057074917215283,0
184,4,"freq,entropy,homoplasy,plddt",HCV,0.15020585987097215,0.12338338489401283,1
184,4,"freq,entropy,homoplasy,plddt",Zika,-0.02308864363138913,-0.02308864363138913,1
184,4,"freq,entropy,homoplasy,plddt",Rabies,-0.04909864869034983,-0.04909864869034983,1
184,4,"freq,entropy,homoplasy,plddt",EV-A71,0.04985754985754986,0.04985754985754986,1
185,4,"freq,entropy,homoplasy,sasa",SARS-CoV-2,0.028419332730392658,0.028419332730392658,1
185,4,"freq,entropy,homoplasy,sasa",H3N2,0.10100065263293784,0.13012617274960553,0
185,4,"freq,entropy,homoplasy,sasa",Norovirus,0.3941903161996844,0.28144431327384084,1
185,4,"freq,entropy,homoplasy,sasa",HIV-1,0.1244522101975853,0.057180745225917574,1
185,4,"freq,entropy,homoplasy,sasa",Dengue,0.05043129829814892,0.081950859734492,0
185,4,"freq,entropy,homoplasy,sasa",RSV,-0.06475239082381762,-0.06475239082381762,1
185,4,"freq,entropy,homoplasy,sasa",Influenza_B,0.18387819815639672,0.21857219780854706,0
185,4,"freq,entropy,homoplasy,sasa",MERS,0.003057074917215283,0.003057074917215283,1
185,4,"freq,entropy,homoplasy,sasa",HCV,0.20385080982489076,0.12338338489401283,1
185,4,"freq,entropy,homoplasy,sasa",Zika,-0.02308864363138913,-0.02308864363138913,1
185,4,"freq,entropy,homoplasy,sasa",Rabies,-0.04909864869034983,-0.04909864869034983,1
185,4,"freq,entropy,homoplasy,sasa",EV-A71,0.09116809116809117,0.04985754985754986,1
186,4,"freq,entropy,homoplasy,grantham",SARS-CoV-2,-0.008356011369031031,0.028419332730392658,0
186,4,"freq,entropy,homoplasy,grantham",H3N2,0.10100065263293784,0.13012617274960553,0
186,4,"freq,entropy,homoplasy,grantham",Norovirus,0.3566083152244032,0.28144431327384084,1
186,4,"freq,entropy,homoplasy,grantham",HIV-1,0.057180745225917574,0.057180745225917574,1
186,4,"freq,entropy,homoplasy,grantham",Dengue,0.14498998260717816,0.081950859734492,1
186,4,"freq,entropy,homoplasy,grantham",RSV,-0.06475239082381762,-0.06475239082381762,1
186,4,"freq,entropy,homoplasy,grantham",Influenza_B,0.18387819815639672,0.21857219780854706,0
186,4,"freq,entropy,homoplasy,grantham",MERS,0.003057074917215283,0.003057074917215283,1
186,4,"freq,entropy,homoplasy,grantham",HCV,0.2306732848018501,0.12338338489401283,1
186,4,"freq,entropy,homoplasy,grantham",Zika,0.007787294005853139,-0.02308864363138913,1
186,4,"freq,entropy,homoplasy,grantham",Rabies,-0.04909864869034983,-0.04909864869034983,1
186,4,"freq,entropy,homoplasy,grantham",EV-A71,0.008547008547008548,0.04985754985754986,0
187,4,"freq,entropy,homoplasy,dnds_proxy",SARS-CoV-2,0.013567474485971981,0.028419332730392658,0
187,4,"freq,entropy,homoplasy,dnds_proxy",H3N2,0.13012617274960553,0.13012617274960553,1
187,4,"freq,entropy,homoplasy,dnds_proxy",Norovirus,0.3566083152244032,0.28144431327384084,1
187,4,"freq,entropy,homoplasy,dnds_proxy",HIV-1,0.023545012740083707,0.057180745225917574,0
187,4,"freq,entropy,homoplasy,dnds_proxy",Dengue,0.081950859734492,0.081950859734492,1
187,4,"freq,entropy,homoplasy,dnds_proxy",RSV,-0.06475239082381762,-0.06475239082381762,1
187,4,"freq,entropy,homoplasy,dnds_proxy",Influenza_B,0.21857219780854706,0.21857219780854706,1
187,4,"freq,entropy,homoplasy,dnds_proxy",MERS,0.003057074917215283,0.003057074917215283,1
187,4,"freq,entropy,homoplasy,dnds_proxy",HCV,0.311140709732728,0.12338338489401283,1
187,4,"freq,entropy,homoplasy,dnds_proxy",Zika,-0.04622599093631211,-0.02308864363138913,0
187,4,"freq,entropy,homoplasy,dnds_proxy",Rabies,-0.04909864869034983,-0.04909864869034983,1
187,4,"freq,entropy,homoplasy,dnds_proxy",EV-A71,0.04985754985754986,0.04985754985754986,1
188,4,"freq,entropy,homoplasy,semantic_change",SARS-CoV-2,-0.007797290934722248,0.028419332730392658,0
188,4,"freq,entropy,homoplasy,semantic_change",H3N2,0.13012617274960553,0.13012617274960553,1
188,4,"freq,entropy,homoplasy,semantic_change",Norovirus,0.3566083152244032,0.28144431327384084,1
188,4,"freq,entropy,homoplasy,semantic_change",HIV-1,0.19172367516925304,0.057180745225917574,1
188,4,"freq,entropy,homoplasy,semantic_change",Dengue,0.14498998260717816,0.081950859734492,1
188,4,"freq,entropy,homoplasy,semantic_change",RSV,-0.06475239082381762,-0.06475239082381762,1
188,4,"freq,entropy,homoplasy,semantic_change",Influenza_B,0.21857219780854706,0.21857219780854706,1
188,4,"freq,entropy,homoplasy,semantic_change",MERS,-0.027513674254937545,0.003057074917215283,0
188,4,"freq,entropy,homoplasy,semantic_change",HCV,0.2306732848018501,0.12338338489401283,1
188,4,"freq,entropy,homoplasy,semantic_change",Zika,0.007787294005853139,-0.02308864363138913,1
188,4,"freq,entropy,homoplasy,semantic_change",Rabies,-0.04909864869034983,-0.04909864869034983,1
188,4,"freq,entropy,homoplasy,semantic_change",EV-A71,0.008547008547008548,0.04985754985754986,0
189,4,"freq,entropy,esm2_llr,plddt",SARS-CoV-2,-0.02849467560613601,0.028419332730392658,0
189,4,"freq,entropy,esm2_llr,plddt",H3N2,0.042749612399602475,0.13012617274960553,0
189,4,"freq,entropy,esm2_llr,plddt",Norovirus,0.24386231229855965,0.28144431327384084,0
189,4,"freq,entropy,esm2_llr,plddt",HIV-1,-0.04372645223158403,0.057180745225917574,0
189,4,"freq,entropy,esm2_llr,plddt",Dengue,-0.01260782457453723,0.081950859734492,0
189,4,"freq,entropy,esm2_llr,plddt",RSV,-0.06475239082381762,-0.06475239082381762,1
189,4,"freq,entropy,esm2_llr,plddt",Influenza_B,0.07979619919994575,0.21857219780854706,0
189,4,"freq,entropy,esm2_llr,plddt",MERS,0.003057074917215283,0.003057074917215283,1
189,4,"freq,entropy,esm2_llr,plddt",HCV,0.2306732848018501,0.12338338489401283,1
189,4,"freq,entropy,esm2_llr,plddt",Zika,-0.02308864363138913,-0.02308864363138913,1
189,4,"freq,entropy,esm2_llr,plddt",Rabies,-0.024194272133571143,-0.04909864869034983,1
189,4,"freq,entropy,esm2_llr,plddt",EV-A71,-0.07407407407407407,0.04985754985754986,0
190,4,"freq,entropy,esm2_llr,sasa",SARS-CoV-2,0.028419332730392658,0.028419332730392658,1
190,4,"freq,entropy,esm2_llr,sasa",H3N2,0.07187513251627016,0.13012617274960553,0
190,4,"freq,entropy,esm2_llr,sasa",Norovirus,0.28144431327384084,0.28144431327384084,1
190,4,"freq,entropy,esm2_llr,sasa",HIV-1,-0.010090719745750161,0.057180745225917574,0
190,4,"freq,entropy,esm2_llr,sasa",Dengue,0.018911736861805844,0.081950859734492,0
190,4,"freq,entropy,esm2_llr,sasa",RSV,-0.06475239082381762,-0.06475239082381762,1
190,4,"freq,entropy,esm2_llr,sasa",Influenza_B,0.11449019885209608,0.21857219780854706,0
190,4,"freq,entropy,esm2_llr,sasa",MERS,0.003057074917215283,0.003057074917215283,1
190,4,"freq,entropy,esm2_llr,sasa",HCV,0.28431823475576873,0.12338338489401283,1
190,4,"freq,entropy,esm2_llr,sasa",Zika,-0.053964581268631406,-0.02308864363138913,0
190,4,"freq,entropy,esm2_llr,sasa",Rabies,-0.04909864869034983,-0.04909864869034983,1
190,4,"freq,entropy,esm2_llr,sasa",EV-A71,0.04985754985754986,0.04985754985754986,1
191,4,"freq,entropy,esm2_llr,grantham",SARS-CoV-2,-0.04746601171831223,0.028419332730392658,0
191,4,"freq,entropy,esm2_llr,grantham",H3N2,0.10100065263293784,0.13012617274960553,0
191,4,"freq,entropy,esm2_llr,grantham",Norovirus,0.1686983103479973,0.28144431327384084,0
191,4,"freq,entropy,esm2_llr,grantham",HIV-1,-0.010090719745750161,0.057180745225917574,0
191,4,"freq,entropy,esm2_llr,grantham",Dengue,0.018911736861805844,0.081950859734492,0
191,4,"freq,entropy,esm2_llr,grantham",RSV,-0.06475239082381762,-0.06475239082381762,1
191,4,"freq,entropy,esm2_llr,grantham",Influenza_B,0.1491841985042464,0.21857219780854706,0
191,4,"freq,entropy,esm2_llr,grantham",MERS,-0.027513674254937545,0.003057074917215283,0
191,4,"freq,entropy,esm2_llr,grantham",HCV,0.2574957597788094,0.12338338489401283,1
191,4,"freq,entropy,esm2_llr,grantham",Zika,0.007787294005853139,-0.02308864363138913,1
191,4,"freq,entropy,esm2_llr,grantham",Rabies,0.0007101044232075388,-0.04909864869034983,1
191,4,"freq,entropy,esm2_llr,grantham",EV-A71,-0.03276353276353276,0.04985754985754986,0
192,4,"freq,entropy,esm2_llr,dnds_proxy",SARS-CoV-2,-0.009523339493959788,0.028419332730392658,0
192,4,"freq,entropy,esm2_llr,dnds_proxy",H3N2,0.07187513251627016,0.13012617274960553,0
192,4,"freq,entropy,esm2_llr,dnds_proxy",Norovirus,0.24386231229855965,0.28144431327384084,0
192,4,"freq,entropy,esm2_llr,dnds_proxy",HIV-1,-0.04372645223158403,0.057180745225917574,0
192,4,"freq,entropy,esm2_llr,dnds_proxy",Dengue,0.018911736861805844,0.081950859734492,0
192,4,"freq,entropy,esm2_llr,dnds_proxy",RSV,-0.06475239082381762,-0.06475239082381762,1
192,4,"freq,entropy,esm2_llr,dnds_proxy",Influenza_B,0.1491841985042464,0.21857219780854706,0
192,4,"freq,entropy,esm2_llr,dnds_proxy",MERS,0.003057074917215283,0.003057074917215283,1
192,4,"freq,entropy,esm2_llr,dnds_proxy",HCV,0.311140709732728,0.12338338489401283,1
192,4,"freq,entropy,esm2_llr,dnds_proxy",Zika,-0.02308864363138913,-0.02308864363138913,1
192,4,"freq,entropy,esm2_llr,dnds_proxy",Rabies,-0.04909864869034983,-0.04909864869034983,1
192,4,"freq,entropy,esm2_llr,dnds_proxy",EV-A71,0.008547008547008548,0.04985754985754986,0
193,4,"freq,entropy,esm2_llr,semantic_change",SARS-CoV-2,-0.04746601171831223,0.028419332730392658,0
193,4,"freq,entropy,esm2_llr,semantic_change",H3N2,0.10100065263293784,0.13012617274960553,0
193,4,"freq,entropy,esm2_llr,semantic_change",Norovirus,0.24386231229855965,0.28144431327384084,0
193,4,"freq,entropy,esm2_llr,semantic_change",HIV-1,0.1244522101975853,0.057180745225917574,1
193,4,"freq,entropy,esm2_llr,semantic_change",Dengue,-0.01260782457453723,0.081950859734492,0
193,4,"freq,entropy,esm2_llr,semantic_change",RSV,-0.06475239082381762,-0.06475239082381762,1
193,4,"freq,entropy,esm2_llr,semantic_change",Influenza_B,0.1491841985042464,0.21857219780854706,0
193,4,"freq,entropy,esm2_llr,semantic_change",MERS,0.003057074917215283,0.003057074917215283,1
193,4,"freq,entropy,esm2_llr,semantic_change",HCV,0.2574957597788094,0.12338338489401283,1
193,4,"freq,entropy,esm2_llr,semantic_change",Zika,-0.02308864363138913,-0.02308864363138913,1
193,4,"freq,entropy,esm2_llr,semantic_change",Rabies,-0.04909864869034983,-0.04909864869034983,1
193,4,"freq,entropy,esm2_llr,semantic_change",EV-A71,-0.03276353276353276,0.04985754985754986,0
194,4,"freq,entropy,plddt,sasa",SARS-CoV-2,-0.009523339493959788,0.028419332730392658,0
194,4,"freq,entropy,plddt,sasa",H3N2,0.10100065263293784,0.13012617274960553,0
194,4,"freq,entropy,plddt,sasa",Norovirus,0.31902631424912203,0.28144431327384084,1
194,4,"freq,entropy,plddt,sasa",HIV-1,0.023545012740083707,0.057180745225917574,0
194,4,"freq,entropy,plddt,sasa",Dengue,0.05043129829814892,0.081950859734492,0
194,4,"freq,entropy,plddt,sasa",RSV,-0.03237619541190881,-0.06475239082381762,1
194,4,"freq,entropy,plddt,sasa",Influenza_B,0.11449019885209608,0.21857219780854706,0
194,4,"freq,entropy,plddt,sasa",MERS,0.06419857326152094,0.003057074917215283,1
194,4,"freq,entropy,plddt,sasa",HCV,0.2306732848018501,0.12338338489401283,1
194,4,"freq,entropy,plddt,sasa",Zika,0.007787294005853139,-0.02308864363138913,1
194,4,"freq,entropy,plddt,sasa",Rabies,-0.04909864869034983,-0.04909864869034983,1
194,4,"freq,entropy,plddt,sasa",EV-A71,-0.03276353276353276,0.04985754985754986,0
195,4,"freq,entropy,plddt,grantham",SARS-CoV-2,-0.029588641692309223,0.028419332730392658,0
195,4,"freq,entropy,plddt,grantham",H3N2,0.10100065263293784,0.13012617274960553,0
195,4,"freq,entropy,plddt,grantham",Norovirus,0.24386231229855965,0.28144431327384084,0
195,4,"freq,entropy,plddt,grantham",HIV-1,0.023545012740083707,0.057180745225917574,0
195,4,"freq,entropy,plddt,grantham",Dengue,0.11347042117083507,0.081950859734492,1
195,4,"freq,entropy,plddt,grantham",RSV,-0.06475239082381762,-0.06475239082381762,1
195,4,"freq,entropy,plddt,grantham",Influenza_B,0.07979619919994575,0.21857219780854706,0
195,4,"freq,entropy,plddt,grantham",MERS,0.03362782408936811,0.003057074917215283,1
195,4,"freq,entropy,plddt,grantham",HCV,0.17702833484793146,0.12338338489401283,1
195,4,"freq,entropy,plddt,grantham",Zika,-0.02308864363138913,-0.02308864363138913,1
195,4,"freq,entropy,plddt,grantham",Rabies,-0.024194272133571143,-0.04909864869034983,1
195,4,"freq,entropy,plddt,grantham",EV-A71,-0.03276353276353276,0.04985754985754986,0
196,4,"freq,entropy,plddt,dnds_proxy",SARS-CoV-2,-0.02877019772744886,0.028419332730392658,0
196,4,"freq,entropy,plddt,dnds_proxy",H3N2,0.10100065263293784,0.13012617274960553,0
196,4,"freq,entropy,plddt,dnds_proxy",Norovirus,0.28144431327384084,0.28144431327384084,1
196,4,"freq,entropy,plddt,dnds_proxy",HIV-1,-0.04372645223158403,0.057180745225917574,0
196,4,"freq,entropy,plddt,dnds_proxy",Dengue,0.11347042117083507,0.081950859734492,1
196,4,"freq,entropy,plddt,dnds_proxy",RSV,-0.06475239082381762,-0.06475239082381762,1
196,4,"freq,entropy,plddt,dnds_proxy",Influenza_B,0.07979619919994575,0.21857219780854706,0
196,4,"freq,entropy,plddt,dnds_proxy",MERS,0.03362782408936811,0.003057074917215283,1
196,4,"freq,entropy,plddt,dnds_proxy",HCV,0.28431823475576873,0.12338338489401283,1
196,4,"freq,entropy,plddt,dnds_proxy",Zika,0.0021922346088767974,-0.02308864363138913,1
196,4,"freq,entropy,plddt,dnds_proxy",Rabies,-0.04909864869034983,-0.04909864869034983,1
196,4,"freq,entropy,plddt,dnds_proxy",EV-A71,-0.03276353276353276,0.04985754985754986,0
197,4,"freq,entropy,plddt,semantic_change",SARS-CoV-2,-0.02904435015507928,0.028419332730392658,0
197,4,"freq,entropy,plddt,semantic_change",H3N2,0.10100065263293784,0.13012617274960553,0
197,4,"freq,entropy,plddt,semantic_change",Norovirus,0.24386231229855965,0.28144431327384084,0
197,4,"freq,entropy,plddt,semantic_change",HIV-1,0.15808794268341916,0.057180745225917574,1
197,4,"freq,entropy,plddt,semantic_change",Dengue,0.081950859734492,0.081950859734492,1
197,4,"freq,entropy,plddt,semantic_change",RSV,-0.06475239082381762,-0.06475239082381762,1
197,4,"freq,entropy,plddt,semantic_change",Influenza_B,0.11449019885209608,0.21857219780854706,0
197,4,"freq,entropy,plddt,semantic_change",MERS,0.03362782408936811,0.003057074917215283,1
197,4,"freq,entropy,plddt,semantic_change",HCV,0.17702833484793146,0.12338338489401283,1
197,4,"freq,entropy,plddt,semantic_change",Zika,0.007787294005853139,-0.02308864363138913,1
197,4,"freq,entropy,plddt,semantic_change",Rabies,-0.04909864869034983,-0.04909864869034983,1
197,4,"freq,entropy,plddt,semantic_change",EV-A71,0.008547008547008548,0.04985754985754986,0
198,4,"freq,entropy,sasa,grantham",SARS-CoV-2,0.009447996618216435,0.028419332730392658,0
198,4,"freq,entropy,sasa,grantham",H3N2,0.10100065263293784,0.13012617274960553,0
198,4,"freq,entropy,sasa,grantham",Norovirus,0.28144431327384084,0.28144431327384084,1
198,4,"freq,entropy,sasa,grantham",HIV-1,0.057180745225917574,0.057180745225917574,1
198,4,"freq,entropy,sasa,grantham",Dengue,-0.01260782457453723,0.081950859734492,0
198,4,"freq,entropy,sasa,grantham",RSV,-0.06475239082381762,-0.06475239082381762,1
198,4,"freq,entropy,sasa,grantham",Influenza_B,0.1491841985042464,0.21857219780854706,0
198,4,"freq,entropy,sasa,grantham",MERS,0.003057074917215283,0.003057074917215283,1
198,4,"freq,entropy,sasa,grantham",HCV,0.20385080982489076,0.12338338489401283,1
198,4,"freq,entropy,sasa,grantham",Zika,-0.02308864363138913,-0.02308864363138913,1
198,4,"freq,entropy,sasa,grantham",Rabies,-0.024194272133571143,-0.04909864869034983,1
198,4,"freq,entropy,sasa,grantham",EV-A71,0.04985754985754986,0.04985754985754986,1
199,4,"freq,entropy,sasa,dnds_proxy",SARS-CoV-2,0.028419332730392658,0.028419332730392658,1
199,4,"freq,entropy,sasa,dnds_proxy",H3N2,0.10100065263293784,0.13012617274960553,0
199,4,"freq,entropy,sasa,dnds_proxy",Norovirus,0.28144431327384084,0.28144431327384084,1
199,4,"freq,entropy,sasa,dnds_proxy",HIV-1,0.09081647771175144,0.057180745225917574,1
199,4,"freq,entropy,sasa,dnds_proxy",Dengue,-0.01260782457453723,0.081950859734492,0
199,4,"freq,entropy,sasa,dnds_proxy",RSV,-0.06475239082381762,-0.06475239082381762,1
199,4,"freq,entropy,sasa,dnds_proxy",Influenza_B,0.11449019885209608,0.21857219780854706,0
199,4,"freq,entropy,sasa,dnds_proxy",MERS,0.03362782408936811,0.003057074917215283,1
199,4,"freq,entropy,sasa,dnds_proxy",HCV,0.28431823475576873,0.12338338489401283,1
199,4,"freq,entropy,sasa,dnds_proxy",Zika,-0.02308864363138913,-0.02308864363138913,1
199,4,"freq,entropy,sasa,dnds_proxy",Rabies,-0.04909864869034983,-0.04909864869034983,1
199,4,"freq,entropy,sasa,dnds_proxy",EV-A71,0.008547008547008548,0.04985754985754986,0
200,4,"freq,entropy,sasa,semantic_change",SARS-CoV-2,0.009447996618216435,0.028419332730392658,0
200,4,"freq,entropy,sasa,semantic_change",H3N2,0.10100065263293784,0.13012617274960553,0
200,4,"freq,entropy,sasa,semantic_change",Norovirus,0.28144431327384084,0.28144431327384084,1
200,4,"freq,entropy,sasa,semantic_change",HIV-1,0.19172367516925304,0.057180745225917574,1
200,4,"freq,entropy,sasa,semantic_change",Dengue,-0.01260782457453723,0.081950859734492,0
200,4,"freq,entropy,sasa,semantic_change",RSV,-0.06475239082381762,-0.06475239082381762,1
200,4,"freq,entropy,sasa,semantic_change",Influenza_B,0.18387819815639672,0.21857219780854706,0
200,4,"freq,entropy,sasa,semantic_change",MERS,0.003057074917215283,0.003057074917215283,1
200,4,"freq,entropy,sasa,semantic_change",HCV,0.2306732848018501,0.12338338489401283,1
200,4,"freq,entropy,sasa,semantic_change",Zika,-0.02308864363138913,-0.02308864363138913,1
200,4,"freq,entropy,sasa,semantic_change",Rabies,-0.04909864869034983,-0.04909864869034983,1
200,4,"freq,entropy,sasa,semantic_change",EV-A71,0.008547008547008548,0.04985754985754986,0
201,4,"freq,entropy,grantham,dnds_proxy",SARS-CoV-2,-0.038037910394293856,0.028419332730392658,0
201,4,"freq,entropy,grantham,dnds_proxy",H3N2,0.10100065263293784,0.13012617274960553,0
201,4,"freq,entropy,grantham,dnds_proxy",Norovirus,0.24386231229855965,0.28144431327384084,0
201,4,"freq,entropy,grantham,dnds_proxy",HIV-1,0.023545012740083707,0.057180745225917574,0
201,4,"freq,entropy,grantham,dnds_proxy",Dengue,0.11347042117083507,0.081950859734492,1
201,4,"freq,entropy,grantham,dnds_proxy",RSV,-0.06475239082381762,-0.06475239082381762,1
201,4,"freq,entropy,grantham,dnds_proxy",Influenza_B,0.11449019885209608,0.21857219780854706,0
201,4,"freq,entropy,grantham,dnds_proxy",MERS,0.003057074917215283,0.003057074917215283,1
201,4,"freq,entropy,grantham,dnds_proxy",HCV,0.311140709732728,0.12338338489401283,1
201,4,"freq,entropy,grantham,dnds_proxy",Zika,0.005886626279894224,-0.02308864363138913,1
201,4,"freq,entropy,grantham,dnds_proxy",Rabies,-0.024194272133571143,-0.04909864869034983,1
201,4,"freq,entropy,grantham,dnds_proxy",EV-A71,-0.07407407407407407,0.04985754985754986,0
202,4,"freq,entropy,grantham,semantic_change",SARS-CoV-2,-0.03393188074466204,0.028419332730392658,0
202,4,"freq,entropy,grantham,semantic_change",H3N2,0.10100065263293784,0.13012617274960553,0
202,4,"freq,entropy,grantham,semantic_change",Norovirus,0.20628031132327845,0.28144431327384084,0
202,4,"freq,entropy,grantham,semantic_change",HIV-1,0.15808794268341916,0.057180745225917574,1
