combo_id,k,features,mean_mcc,mean_mcc_top20,mean_mcc_window10,mean_precision20,mean_enrichment,wins_vs_full10,delta_mcc_vs_full10,is_core_4
285,4,"entropy,homoplasy,esm2_llr,semantic_change",0.07909409380817144,0.061582697823699926,0.4471868520951361,0.125,2.1629280815644836,8,0.009339764804336681,False
286,4,"entropy,homoplasy,plddt,sasa",0.06717386398931825,0.0728895829507993,0.49729721034576974,0.11249999999999999,2.226511761206703,7,-0.002580465014516503,False
287,4,"entropy,homoplasy,plddt,grantham",0.06793266242367334,0.06377222158573072,0.4626699727746915,0.12499999999999999,2.177876047331574,7,-0.0018216665801614185,False
288,4,"entropy,homoplasy,plddt,dnds_proxy",0.07546798157358028,0.07579252944703546,0.49047470521711595,0.11666666666666665,2.115031620779418,8,0.005713652569745528,False
289,4,"entropy,homoplasy,plddt,semantic_change",0.07821569926166043,0.0725845259756354,0.4846536975934985,0.125,2.236195871508744,9,0.008461370257825673,False
290,4,"entropy,homoplasy,sasa,grantham",0.07223163691495961,0.06411917044619307,0.46807480781448235,0.125,2.2199219287495784,8,0.002477307911124854,False
291,4,"entropy,homoplasy,sasa,dnds_proxy",0.08639125362257599,0.07759465764179464,0.5086941743943568,0.13333333333333333,2.216035617587763,9,0.016636924618741236,False
292,4,"entropy,homoplasy,sasa,semantic_change",0.0788077805200252,0.06395617371845279,0.4708277156301149,0.125,2.308783889265986,8,0.009053451516190442,False
293,4,"entropy,homoplasy,grantham,dnds_proxy",0.07262149715565967,0.06324978280747447,0.5172394011145989,0.13749999999999998,1.9604830247163294,6,0.002867168151824917,False
294,4,"entropy,homoplasy,grantham,semantic_change",0.07784145455285797,0.061891215155319264,0.47430794613141497,0.14166666666666666,2.17540748364206,7,0.008087125549023216,False
295,4,"entropy,homoplasy,dnds_proxy,semantic_change",0.08556677200149922,0.07633573035567279,0.45854542345486177,0.125,2.1525263689535064,9,0.01581244299766446,False
296,4,"entropy,esm2_llr,plddt,sasa",0.02426544333482306,0.031016320408623777,0.49587799509264646,0.08333333333333336,1.3808743990477437,4,-0.0454888856690117,False
297,4,"entropy,esm2_llr,plddt,grantham",0.02642558971728187,0.03162521254670939,0.46078458261332367,0.07916666666666668,1.3346737822553394,2,-0.043328739286552884,False
298,4,"entropy,esm2_llr,plddt,dnds_proxy",0.02669815967954453,0.023554455084231724,0.43404160365942235,0.10416666666666669,1.3436049412734548,5,-0.043056169324290225,False
299,4,"entropy,esm2_llr,plddt,semantic_change",0.038642981401892644,0.036163631377099346,0.4650936429935751,0.09999999999999999,1.654718000900723,4,-0.031111347601942112,False
300,4,"entropy,esm2_llr,sasa,grantham",0.04162848810794152,0.020112037700837315,0.449814197123338,0.08750000000000001,1.5490224003260373,6,-0.028125840895893234,False
301,4,"entropy,esm2_llr,sasa,dnds_proxy",0.04801242954401095,0.04790112990327522,0.48303252912302136,0.10000000000000002,1.6398272303144426,6,-0.021741899459823806,False
302,4,"entropy,esm2_llr,sasa,semantic_change",0.030698296657948123,0.027404161621142602,0.4580776398789805,0.08750000000000001,1.458327138050923,5,-0.03905603234588663,False
303,4,"entropy,esm2_llr,grantham,dnds_proxy",0.042840273439545266,0.037689601822742384,0.4566710586510831,0.10416666666666667,1.5065983771893123,5,-0.02691405556428949,False
304,4,"entropy,esm2_llr,grantham,semantic_change",0.030284241743228427,0.03152838639384709,0.4083397768460851,0.08333333333333333,1.3612943028995883,5,-0.03947008726060633,False
305,4,"entropy,esm2_llr,dnds_proxy,semantic_change",0.0426932039748729,0.031206590755550417,0.4354767780129862,0.10416666666666669,1.5710954549907374,6,-0.02706112502896186,False
306,4,"entropy,plddt,sasa,grantham",0.02349948016123418,0.042916527703715505,0.499719529380724,0.08333333333333336,1.4659670786887327,4,-0.046254848842600574,False
307,4,"entropy,plddt,sasa,dnds_proxy",0.05482994575683194,0.053366561891020924,0.5070861090270538,0.09583333333333334,1.8949936511500878,6,-0.014924383247002813,False
308,4,"entropy,plddt,sasa,semantic_change",0.04863402531023495,0.05334718781976886,0.49032407302463027,0.09583333333333334,1.9574884658982412,5,-0.021120303693599803,False
309,4,"entropy,plddt,grantham,dnds_proxy",0.062286179383391184,0.05122183664917338,0.5092818590995338,0.10416666666666669,1.7737772114795414,6,-0.007468149620443572,False
310,4,"entropy,plddt,grantham,semantic_change",0.05705191194632062,0.05043353874312528,0.519614026115584,0.09999999999999999,1.8744165671392023,7,-0.012702417057514133,False
311,4,"entropy,plddt,dnds_proxy,semantic_change",0.06230187352555582,0.058271484533219314,0.47619926568110155,0.10416666666666669,1.8534335831029358,7,-0.007452455478278934,False
312,4,"entropy,sasa,grantham,dnds_proxy",0.0628842142266228,0.05970052081769572,0.5100141075737584,0.08750000000000001,1.8448746188399496,8,-0.006870114777211958,False
313,4,"entropy,sasa,grantham,semantic_change",0.0446811850125457,0.047229517709536296,0.47963205785126234,0.09166666666666667,1.7850741661746206,5,-0.025073143991289057,False
314,4,"entropy,sasa,dnds_proxy,semantic_change",0.07142997609024532,0.06417857344724291,0.4732920957677322,0.10000000000000002,2.0532377748865387,7,0.0016756470864105616,False
315,4,"entropy,grantham,dnds_proxy,semantic_change",0.07173162343324187,0.05192655000724538,0.47451613522443337,0.1125,1.9543115930412955,8,0.0019772944294071115,False
316,4,"rare_freq,homoplasy,esm2_llr,plddt",0.027259136987161207,0.04769303003182549,0.44849558714396726,0.07500000000000001,1.4922068381556868,5,-0.04249519201667355,False
317,4,"rare_freq,homoplasy,esm2_llr,sasa",0.04145948060726191,0.031413145479174474,0.42493516700812695,0.06250000000000001,1.718771691413635,6,-0.02829484839657285,False
318,4,"rare_freq,homoplasy,esm2_llr,grantham",0.03278458742678486,0.03130187330671973,0.44370832716926945,0.07500000000000001,1.5478456255888764,5,-0.036969741577049894,False
319,4,"rare_freq,homoplasy,esm2_llr,dnds_proxy",0.06123001702652912,0.05080994430052558,0.486273517724765,0.11249999999999999,1.910694954819422,8,-0.008524311977305639,False
320,4,"rare_freq,homoplasy,esm2_llr,semantic_change",0.048902153319281105,0.04117146105142644,0.47876643109311184,0.075,1.7419806857598843,6,-0.02085217568455365,False
321,4,"rare_freq,homoplasy,plddt,sasa",0.029844676857620985,0.061321610124083374,0.4406251138624218,0.07916666666666666,1.754970726856632,6,-0.03990965214621377,False
322,4,"rare_freq,homoplasy,plddt,grantham",0.042902343400804545,0.04711827261399066,0.4433183814086577,0.06666666666666668,1.7578862949171274,6,-0.02685198560303021,False
323,4,"rare_freq,homoplasy,plddt,dnds_proxy",0.0716319103132453,0.06189826950418966,0.4854364465840734,0.09583333333333334,2.0992389854312274,7,0.001877581309410542,False
324,4,"rare_freq,homoplasy,plddt,semantic_change",0.052874666761988286,0.06365856835835072,0.4742603874341793,0.08333333333333333,1.8191745165362667,7,-0.01687966224184647,False
325,4,"rare_freq,homoplasy,sasa,grantham",0.03418703737095601,0.046627435288150144,0.4108536887774521,0.08750000000000001,1.7732892490930283,8,-0.03556729163287874,False
326,4,"rare_freq,homoplasy,sasa,dnds_proxy",0.05861239499782409,0.06480903539311136,0.44944921097647544,0.10416666666666667,2.045956655576434,6,-0.011141934006010663,False
327,4,"rare_freq,homoplasy,sasa,semantic_change",0.05006134269799245,0.045565488267093536,0.4198202250049159,0.07916666666666668,1.943635920519126,6,-0.019692986305842305,False
328,4,"rare_freq,homoplasy,grantham,dnds_proxy",0.06411576729149457,0.05676298001070849,0.43965861160892333,0.11666666666666668,1.9717920456740707,8,-0.005638561712340187,False
329,4,"rare_freq,homoplasy,grantham,semantic_change",0.03581419438522251,0.040866756274794164,0.4231548892165045,0.07916666666666668,1.6202487382908888,6,-0.03394013461861225,False
330,4,"rare_freq,homoplasy,dnds_proxy,semantic_change",0.07003515711810458,0.05634923501675885,0.44310927042977016,0.10833333333333334,2.0755296078316867,8,0.00028082811426982657,False
331,4,"rare_freq,esm2_llr,plddt,sasa",-0.013605028283061635,-0.0021933284019569487,0.4300653435146531,0.04583333333333333,0.9923476445407391,4,-0.08335935728689639,False
332,4,"rare_freq,esm2_llr,plddt,grantham",-0.009204063226825087,-0.01346360609019122,0.44601451960124144,0.0375,0.9071650344645513,4,-0.07895839223065984,False
333,4,"rare_freq,esm2_llr,plddt,dnds_proxy",0.02929328483541152,0.010402312158983715,0.46707640754640645,0.09166666666666667,1.43304356375314,5,-0.040461044168423235,False
334,4,"rare_freq,esm2_llr,plddt,semantic_change",0.0034989113132921426,0.0015846379971408392,0.4596187470249154,0.054166666666666675,1.1374057172291046,5,-0.0662554176905426,False
335,4,"rare_freq,esm2_llr,sasa,grantham",-0.011108332045672563,-0.0031373003304454687,0.368834682727651,0.05000000000000001,0.9551864510143852,5,-0.08086266104950732,False
336,4,"rare_freq,esm2_llr,sasa,dnds_proxy",0.02298000976995855,0.02417645203105731,0.48519722219814715,0.09166666666666667,1.348200347950703,4,-0.046774319233876205,False
337,4,"rare_freq,esm2_llr,sasa,semantic_change",-0.002379825049291399,0.00013722491169862808,0.4020421988832799,0.06666666666666667,1.046995824263514,4,-0.07213415405312615,False
338,4,"rare_freq,esm2_llr,grantham,dnds_proxy",0.04344246149043706,0.03489874437039411,0.46713726206988876,0.09583333333333334,1.5953032851501163,6,-0.026311867513397695,False
339,4,"rare_freq,esm2_llr,grantham,semantic_change",-0.0009439268888785084,-0.000802156369034043,0.3900752008380211,0.049999999999999996,0.9311126073730506,4,-0.07069825589271327,False
340,4,"rare_freq,esm2_llr,dnds_proxy,semantic_change",0.037702787752314025,0.0252607901309483,0.4418444490736088,0.09583333333333334,1.5151405523738573,6,-0.03205154125152073,False
341,4,"rare_freq,plddt,sasa,grantham",-0.007240545669471361,0.01213922872038956,0.4684814118538679,0.054166666666666675,1.136686115038488,4,-0.07699487467330612,False
342,4,"rare_freq,plddt,sasa,dnds_proxy",0.03607423082064911,0.027480411227453417,0.4857763602130067,0.08750000000000001,1.707359752453245,5,-0.033680098183185646,False
343,4,"rare_freq,plddt,sasa,semantic_change",0.01744745639368198,0.01432167674478461,0.4748951882248968,0.06250000000000001,1.4671937832777562,4,-0.05230687261015278,False
344,4,"rare_freq,plddt,grantham,dnds_proxy",0.033602642179728144,0.03963764430197859,0.5080255730880263,0.09583333333333334,1.5195538709130636,4,-0.03615168682410661,False
345,4,"rare_freq,plddt,grantham,semantic_change",0.01404934258778046,0.013247908403889107,0.5012419854555347,0.05416666666666666,1.2627574158078563,5,-0.05570498641605429,False
346,4,"rare_freq,plddt,dnds_proxy,semantic_change",0.049829929486762216,0.04290018653990288,0.4957009496064941,0.10833333333333335,1.779026918142007,6,-0.01992439951707254,False
347,4,"rare_freq,sasa,grantham,dnds_proxy",0.040816922215972544,0.036274196838558655,0.4785700920993376,0.07916666666666665,1.7020084876234345,7,-0.028937406787862212,False
348,4,"rare_freq,sasa,grantham,semantic_change",-0.007597618316049811,0.00010451095812612336,0.41502302921599205,0.05833333333333334,1.1271775432107913,5,-0.07735194731988457,False
349,4,"rare_freq,sasa,dnds_proxy,semantic_change",0.03759267034624601,0.04534870787172457,0.45976665014285195,0.09166666666666667,1.683689750357838,4,-0.03216165865758874,False
350,4,"rare_freq,grantham,dnds_proxy,semantic_change",0.03927890050398373,0.03328524642916105,0.42788860093665054,0.08750000000000001,1.6260933012816638,7,-0.030475428499851027,False
351,4,"homoplasy,esm2_llr,plddt,sasa",0.04256222497044321,0.04085442829678184,0.45936725029298103,0.07916666666666668,1.8596231278062765,8,-0.027192104033391548,False
352,4,"homoplasy,esm2_llr,plddt,grantham",0.04673787244729171,0.0347216846017197,0.4503560037973405,0.075,1.7913996264016154,7,-0.023016456556543045,False
353,4,"homoplasy,esm2_llr,plddt,dnds_proxy",0.06599282940399709,0.05210554493732777,0.48167868836864086,0.12083333333333333,1.9524338226790627,7,-0.003761499599837667,False
354,4,"homoplasy,esm2_llr,plddt,semantic_change",0.05216688938255187,0.04380886239427659,0.4609871350570623,0.10416666666666664,1.942108841975281,6,-0.017587439621282883,False
355,4,"homoplasy,esm2_llr,sasa,grantham",0.02794671053560045,0.03539372353115379,0.40249918218224573,0.07083333333333335,1.6078344915007319,6,-0.0418076184682343,False
356,4,"homoplasy,esm2_llr,sasa,dnds_proxy",0.06983090453318276,0.06334538547393963,0.48048489890352325,0.125,1.9355605591297547,6,7.657552934800527e-05,False
357,4,"homoplasy,esm2_llr,sasa,semantic_change",0.0525640188350767,0.03501650916394488,0.44718839718848113,0.09583333333333333,1.9143366629739178,7,-0.017190310168758056,False
358,4,"homoplasy,esm2_llr,grantham,dnds_proxy",0.06421800907742774,0.040958284026857666,0.45588915859001383,0.1166666666666667,1.8880152110842643,6,-0.005536319926407018,False
359,4,"homoplasy,esm2_llr,grantham,semantic_change",0.036478336651053475,0.029783250547743667,0.4132760167231166,0.09166666666666666,1.6185308258779416,5,-0.03327599235278128,False
360,4,"homoplasy,esm2_llr,dnds_proxy,semantic_change",0.07697998162144414,0.05958006338892335,0.45304116281175205,0.12916666666666668,2.047141862358117,9,0.007225652617609379,False
361,4,"homoplasy,plddt,sasa,grantham",0.03344462855395313,0.042309330285770164,0.44918636465228184,0.08333333333333333,1.8183313916304817,5,-0.036309700449881625,False
362,4,"homoplasy,plddt,sasa,dnds_proxy",0.07925559858231183,0.06143068075511091,0.49435905279324444,0.10416666666666667,2.330509623037756,7,0.009501269578477078,False
363,4,"homoplasy,plddt,sasa,semantic_change",0.06575200852800774,0.0394278378433096,0.4792118631753291,0.10000000000000002,2.3204036913062205,7,-0.00400232047582702,False
364,4,"homoplasy,plddt,grantham,dnds_proxy",0.06231595505186747,0.06622679707716757,0.47375420909889493,0.11249999999999999,2.025678655977178,7,-0.007438373951967288,False
365,4,"homoplasy,plddt,grantham,semantic_change",0.045826073008573213,0.0489941011556681,0.48213237972399187,0.08750000000000001,1.9243770828016349,6,-0.023928255995261542,False
366,4,"homoplasy,plddt,dnds_proxy,semantic_change",0.07848702994831387,0.06683654319700087,0.48312058247495665,0.12083333333333333,2.1638248842029744,8,0.008732700944479116,False
367,4,"homoplasy,sasa,grantham,dnds_proxy",0.05762403965274846,0.06230894699521782,0.44836772301037925,0.1125,1.9958407209075013,7,-0.012130289351086294,False
368,4,"homoplasy,sasa,grantham,semantic_change",0.04767686650604955,0.03785492158339006,0.43668747280564535,0.07500000000000001,1.8897319461347593,8,-0.022077462497785208,False
369,4,"homoplasy,sasa,dnds_proxy,semantic_change",0.06247942442151605,0.06531801627577905,0.4672916307682539,0.11249999999999999,2.100685805742782,7,-0.007274904582318706,False
370,4,"homoplasy,grantham,dnds_proxy,semantic_change",0.07197167650577604,0.05272975616498959,0.47634621413527006,0.13333333333333333,2.0965158209700614,8,0.0022173475019412886,False
371,4,"esm2_llr,plddt,sasa,grantham",-0.0276550002208584,-0.01761173014415007,0.3668854469302947,0.020833333333333332,0.8025754847228278,4,-0.09740932922469316,False
372,4,"esm2_llr,plddt,sasa,dnds_proxy",0.020726400757864274,0.02013678225119606,0.4952184123703945,0.08333333333333333,1.2908706323724795,5,-0.04902792824597048,False
373,4,"esm2_llr,plddt,sasa,semantic_change",0.0006348663654741187,-0.006411861287975887,0.4155155817051506,0.054166666666666675,1.1688832880569169,4,-0.06911946263836063,False
374,4,"esm2_llr,plddt,grantham,dnds_proxy",0.01871081077695366,0.016890240421780903,0.4569548123740789,0.09166666666666667,1.2691511090974006,5,-0.05104351822688109,False
375,4,"esm2_llr,plddt,grantham,semantic_change",-0.0017132217522737919,-0.010742130051584748,0.43313845614737145,0.04583333333333333,1.0265683419545313,5,-0.07146755075610854,False
376,4,"esm2_llr,plddt,dnds_proxy,semantic_change",0.040793373318868266,0.02274652736407137,0.46893111583668623,0.08333333333333333,1.539060711419762,6,-0.02896095568496649,False
377,4,"esm2_llr,sasa,grantham,dnds_proxy",0.032322927819956236,0.014804266180026815,0.4546853128420434,0.08333333333333333,1.4006148139957457,6,-0.03743140118387852,False
378,4,"esm2_llr,sasa,grantham,semantic_change",-0.020588305879169252,-0.004984225092178013,0.34216415045014753,0.049999999999999996,0.8053210309366886,4,-0.09034263488300401,False
379,4,"esm2_llr,sasa,dnds_proxy,semantic_change",0.030295368766765706,0.0252654766538353,0.4403691483454377,0.09583333333333334,1.414800372814013,7,-0.039458960237069046,False
380,4,"esm2_llr,grantham,dnds_proxy,semantic_change",0.037757665075730966,0.028122311655841573,0.415612780603471,0.09166666666666667,1.4178338859997002,6,-0.03199666392810379,False
381,4,"plddt,sasa,grantham,dnds_proxy",0.025304273378288857,0.032573585770607656,0.5178131186022529,0.08750000000000001,1.5478972662324466,5,-0.044450055625545895,False
382,4,"plddt,sasa,grantham,semantic_change",-0.007880114708873426,0.0036098277173359,0.44606941169566405,0.041666666666666664,1.01318920552467,4,-0.07763444371270818,False
383,4,"plddt,sasa,dnds_proxy,semantic_change",0.034578468658187804,0.04107176166426935,0.47972287228405674,0.08750000000000001,1.6811465442664648,5,-0.03517586034564695,False
384,4,"plddt,grantham,dnds_proxy,semantic_change",0.034898527032230224,0.04335133926678367,0.49349279818584696,0.07916666666666666,1.5057414910969762,6,-0.03485580197160453,False
385,4,"sasa,grantham,dnds_proxy,semantic_change",0.042767124731970474,0.03281465313944612,0.484493334834744,0.08333333333333333,1.7372639619176986,6,-0.026987204271864282,False
386,5,"freq,entropy,rare_freq,homoplasy,esm2_llr",0.06597492202326909,0.06682885751521146,0.48793302937318095,0.125,1.9205123734001255,7,-0.0037794069805656694,False
387,5,"freq,entropy,rare_freq,homoplasy,plddt",0.07964517375579265,0.06848404690123315,0.5085510995516161,0.11666666666666668,2.121625826569418,9,0.009890844751957895,False
388,5,"freq,entropy,rare_freq,homoplasy,sasa",0.08375315050817504,0.08441264048670417,0.49053206131160015,0.12083333333333333,2.224468441339427,9,0.013998821504340286,False
389,5,"freq,entropy,rare_freq,homoplasy,grantham",0.0777163772899802,0.05878355377505312,0.4860978245854199,0.13749999999999998,2.065676599047443,9,0.00796204828614544,False
390,5,"freq,entropy,rare_freq,homoplasy,dnds_proxy",0.07866588013960323,0.06771228722656826,0.5106055411298323,0.11666666666666665,2.1264734273779857,7,0.00891155113576847,False
391,5,"freq,entropy,rare_freq,homoplasy,semantic_change",0.08580736880546426,0.0730129384233451,0.4895875827059511,0.12916666666666668,2.240995889852678,9,0.016053039801629504,False
392,5,"freq,entropy,rare_freq,esm2_llr,plddt",0.0480176834853073,0.03671693734151812,0.4842424004076514,0.10000000000000002,1.65632091689267,6,-0.021736645518527456,False
393,5,"freq,entropy,rare_freq,esm2_llr,sasa",0.040201530697533024,0.060540008498272936,0.500179930578496,0.10833333333333335,1.5019846152710603,4,-0.029552798306301732,False
394,5,"freq,entropy,rare_freq,esm2_llr,grantham",0.05506517815648309,0.03714940355027516,0.4786538840983865,0.1125,1.744536291542543,5,-0.014689150847351666,False
395,5,"freq,entropy,rare_freq,esm2_llr,dnds_proxy",0.04805078100518837,0.042566942050141526,0.5010036407418619,0.10833333333333334,1.6369196244379536,5,-0.021703547998646384,False
396,5,"freq,entropy,rare_freq,esm2_llr,semantic_change",0.05450686245328329,0.04219321414536681,0.48839437737814567,0.10000000000000002,1.744867100798331,7,-0.015247466550551467,False
397,5,"freq,entropy,rare_freq,plddt,sasa",0.05962612913024972,0.05867742705973039,0.5004383906886096,0.11250000000000003,1.902894927065714,6,-0.010128199873585035,False
398,5,"freq,entropy,rare_freq,plddt,grantham",0.06838194561810504,0.050453565469241256,0.5109115404065497,0.12083333333333335,1.9744517660620244,8,-0.0013723833857297169,False
399,5,"freq,entropy,rare_freq,plddt,dnds_proxy",0.06515164088906884,0.045198877636176575,0.5099566474252303,0.10416666666666669,1.9258004760319947,8,-0.004602688114765913,False
400,5,"freq,entropy,rare_freq,plddt,semantic_change",0.06983877103883186,0.054995151048404974,0.49274120131440746,0.12500000000000003,2.023886197706601,8,8.444203499710645e-05,False
401,5,"freq,entropy,rare_freq,sasa,grantham",0.06539216880305083,0.05901508117790933,0.4935747908325638,0.125,1.9934759536875193,6,-0.004362160200783921,False
402,5,"freq,entropy,rare_freq,sasa,dnds_proxy",0.06263960314078057,0.06637647685105556,0.4897148357373307,0.10833333333333334,1.9172482260879533,6,-0.007114725863054186,False
403,5,"freq,entropy,rare_freq,sasa,semantic_change",0.0592690156878902,0.06192726063564374,0.4644013937367309,0.12083333333333335,1.9565011562537846,5,-0.010485313315944558,False
404,5,"freq,entropy,rare_freq,grantham,dnds_proxy",0.06879388369618138,0.047301925006593026,0.48439051527487503,0.11666666666666668,1.9535261847080456,6,-0.0009604453076533792,False
405,5,"freq,entropy,rare_freq,grantham,semantic_change",0.06187837785630318,0.05378706342617639,0.4532013866701428,0.12916666666666668,1.9202039406269362,8,-0.007875951147531576,False
406,5,"freq,entropy,rare_freq,dnds_proxy,semantic_change",0.07311823637479119,0.054663522913202395,0.48697131459975557,0.10000000000000002,2.0784287553403846,7,0.0033639073709564316,False
407,5,"freq,entropy,homoplasy,esm2_llr,plddt",0.06322178040901512,0.07769149080460043,0.4853733109559109,0.1125,1.893392859201043,6,-0.006532548594819637,False
408,5,"freq,entropy,homoplasy,esm2_llr,sasa",0.07914714722282158,0.07676926996824142,0.5192539171553651,0.12083333333333335,2.0347312958004915,8,0.009392818218986826,False
409,5,"freq,entropy,homoplasy,esm2_llr,grantham",0.07670132875878659,0.06109630542927482,0.5087280008570538,0.13333333333333333,2.018061535845565,6,0.0069469997549518325,False
410,5,"freq,entropy,homoplasy,esm2_llr,dnds_proxy",0.07431853288729716,0.060446189367985494,0.4932347683437656,0.12916666666666668,2.035404403212587,7,0.004564203883462403,False
411,5,"freq,entropy,homoplasy,esm2_llr,semantic_change",0.08141447816495381,0.07568695367124191,0.4572774795118573,0.12916666666666668,2.1463595472181716,9,0.011660149161119057,False
412,5,"freq,entropy,homoplasy,plddt,sasa",0.07837443190379574,0.09135337124487915,0.49880832891623217,0.10833333333333334,2.279249114209756,11,0.008620102899960985,False
413,5,"freq,entropy,homoplasy,plddt,grantham",0.08202500736865244,0.08284002517927959,0.5090782611029452,0.13333333333333333,2.2423950888554467,8,0.012270678364817683,False
414,5,"freq,entropy,homoplasy,plddt,dnds_proxy",0.07683776087758222,0.07925585315367008,0.5095516764769102,0.125,2.086333968011717,8,0.007083431873747464,False
415,5,"freq,entropy,homoplasy,plddt,semantic_change",0.09040423662211379,0.0874055326428186,0.4962878724548511,0.1125,2.216343354492118,9,0.020649907618279034,False
416,5,"freq,entropy,homoplasy,sasa,grantham",0.07908500193206323,0.07718360482475703,0.49675281674785227,0.12916666666666668,2.234595566527081,8,0.009330672928228478,False
417,5,"freq,entropy,homoplasy,sasa,dnds_proxy",0.08980666419858489,0.08643915361516202,0.5175049488113747,0.14166666666666666,2.2489244795439913,9,0.020052335194750137,False
418,5,"freq,entropy,homoplasy,sasa,semantic_change",0.07965277339113612,0.07583902300703643,0.4881700988018239,0.12916666666666668,2.2553953518196197,8,0.009898444387301364,False
419,5,"freq,entropy,homoplasy,grantham,dnds_proxy",0.08003317247068968,0.07836023014780366,0.522297225819321,0.1375,2.0406613051047544,8,0.010278843466854926,False
420,5,"freq,entropy,homoplasy,grantham,semantic_change",0.08880915453935795,0.06815787389485914,0.48990764296212763,0.1375,2.2709295249394637,10,0.019054825535523193,False
421,5,"freq,entropy,homoplasy,dnds_proxy,semantic_change",0.08928048693117736,0.08149720510444583,0.4954631301386186,0.13333333333333333,2.2592299669300515,10,0.019526157927342608,False
422,5,"freq,entropy,esm2_llr,plddt,sasa",0.041872670991424756,0.047900981749232796,0.5061110597258147,0.08333333333333333,1.5632661507027803,5,-0.02788165801241,False
423,5,"freq,entropy,esm2_llr,plddt,grantham",0.039249951783874505,0.03901731408221302,0.48722602803291887,0.10000000000000002,1.4843198590270201,5,-0.03050437721996025,False
424,5,"freq,entropy,esm2_llr,plddt,dnds_proxy",0.03385428307073645,0.033527039755425425,0.4489905400624837,0.10416666666666669,1.4464150052477702,5,-0.035900045933098305,False
425,5,"freq,entropy,esm2_llr,plddt,semantic_change",0.04790327638929213,0.05338441707147068,0.4681722630809086,0.08750000000000001,1.651797784241376,7,-0.021851052614542628,False
426,5,"freq,entropy,esm2_llr,sasa,grantham",0.06198830782180178,0.04496777291109533,0.48892543170543207,0.09583333333333334,1.79665354344013,6,-0.007766021182032977,False
427,5,"freq,entropy,esm2_llr,sasa,dnds_proxy",0.06130300414796674,0.05450918222011761,0.4851262576217829,0.10416666666666669,1.8695552675304024,8,-0.008451324855868018,False
428,5,"freq,entropy,esm2_llr,sasa,semantic_change",0.0622978083683246,0.048461716323381886,0.47023680798542594,0.10000000000000002,1.8600014658701784,7,-0.007456520635510153,False
429,5,"freq,entropy,esm2_llr,grantham,dnds_proxy",0.04138888667414246,0.05414706770617106,0.45444795470637006,0.10416666666666669,1.5390635103742518,4,-0.0283654423296923,False
430,5,"freq,entropy,esm2_llr,grantham,semantic_change",0.046238799578725766,0.047073445877911124,0.429128076992299,0.1125,1.5183099029731595,5,-0.02351552942510899,False
431,5,"freq,entropy,esm2_llr,dnds_proxy,semantic_change",0.04991959885487571,0.044521621427189295,0.4511790194435441,0.11250000000000003,1.6537808922945325,6,-0.01983473014895905,False
432,5,"freq,entropy,plddt,sasa,grantham",0.06110243652177471,0.056246520706505765,0.5112312432000624,0.10416666666666667,1.9017323750313233,8,-0.008651892482060046,False
433,5,"freq,entropy,plddt,sasa,dnds_proxy",0.06790244172780376,0.059409644911095454,0.5183922705781302,0.09583333333333334,2.0419064420313355,7,-0.0018518872760310001,False
434,5,"freq,entropy,plddt,sasa,semantic_change",0.07353069438845945,0.06282866258538929,0.5032321431411194,0.10416666666666669,2.1646448307357655,8,0.003776365384624697,False
435,5,"freq,entropy,plddt,grantham,dnds_proxy",0.06401117049355985,0.04940403727202409,0.5106285378332659,0.10833333333333335,1.812704820907151,7,-0.005743158510274904,False
436,5,"freq,entropy,plddt,grantham,semantic_change",0.06746576170814596,0.0695786725599086,0.4877869195577162,0.10416666666666667,1.9223219194358585,8,-0.002288567295688798,False
437,5,"freq,entropy,plddt,dnds_proxy,semantic_change",0.07450239961117959,0.061917861809050706,0.5098523339923059,0.10416666666666669,1.9578852645401243,8,0.004748070607344834,False
438,5,"freq,entropy,sasa,grantham,dnds_proxy",0.06433470570763505,0.06276335769406936,0.5044792739413019,0.09583333333333333,1.8607757315043472,8,-0.005419623296199702,False
439,5,"freq,entropy,sasa,grantham,semantic_change",0.07361789208376031,0.06219511663749208,0.48170382152329666,0.10833333333333334,2.10781666361277,7,0.0038635630799255527,False
440,5,"freq,entropy,sasa,dnds_proxy,semantic_change",0.07780838361535901,0.05746276691229621,0.4794725700238644,0.10416666666666667,2.1830910581214646,7,0.008054054611524253,False
441,5,"freq,entropy,grantham,dnds_proxy,semantic_change",0.07832496417951555,0.06315063803555779,0.4807885998824408,0.10833333333333334,1.9964235573297302,9,0.008570635175680796,False
442,5,"freq,rare_freq,homoplasy,esm2_llr,plddt",0.04964574968707061,0.062493929418000936,0.47603713822213006,0.08750000000000001,1.7534547605047743,5,-0.020108579316764144,False
443,5,"freq,rare_freq,homoplasy,esm2_llr,sasa",0.04915155601743226,0.06426189644321002,0.4820406670606064,0.09999999999999999,1.7512214614451045,5,-0.020602772986402493,False
444,5,"freq,rare_freq,homoplasy,esm2_llr,grantham",0.06266482434720004,0.056453310882191465,0.48041717777051157,0.11249999999999999,1.8746758288389431,7,-0.007089504656634715,False
445,5,"freq,rare_freq,homoplasy,esm2_llr,dnds_proxy",0.06563879457011869,0.055715360715901975,0.5099960905503571,0.125,1.9322743165026484,8,-0.004115534433716067,False
446,5,"freq,rare_freq,homoplasy,esm2_llr,semantic_change",0.0641795150762819,0.058827246757916764,0.48600888460401176,0.09999999999999999,1.9444938701905166,8,-0.005574813927552852,False
