pathogen,score,detector,family,mcc,f1,precision,recall,enrichment,n_detected
Norovirus,P*minority_E,KDE(p=85),KDE,0.5176654874050455,0.5669291338582677,0.4931506849315068,0.6666666666666666,4.894977168949771,73
Norovirus,P*minority_E,SlidingTest(p=0.01),SlidingTest,0.27727673139084236,0.3582089552238806,0.3,0.4444444444444444,2.977777777777778,80
Norovirus,P*minority_E,SlidingTest(p=0.05),SlidingTest,0.26272749716954086,0.33862433862433866,0.23703703703703705,0.5925925925925926,2.35281207133059,135
Norovirus,P*minority_E,GradPeak(p=0.2),GradPeak,0.2372988609240999,0.32335329341317365,0.23893805309734514,0.5,2.3716814159292037,113
Norovirus,P*minority_E,GradPeak(p=0.5),GradPeak,0.2837370645722099,0.3636363636363637,0.3076923076923077,0.4444444444444444,3.0541310541310542,78
Norovirus,P*minority_E,LocalContrast(z=1.0),LocalContrast,0.19845204271781353,0.2857142857142857,0.26153846153846155,0.3148148148148148,2.596011396011396,65
Norovirus,P*minority_E,LocalContrast(z=1.5),LocalContrast,0.2641901643669133,0.3225806451612903,0.38461538461538464,0.2777777777777778,3.817663817663818,39
Norovirus,P*minority_E,LocalContrast(z=2.0),LocalContrast,0.3283504939468624,0.35000000000000003,0.5384615384615384,0.25925925925925924,5.344729344729345,26
Norovirus,P*minority_E,"CUSUM(d=0.3,h=3.0)",CUSUM,0.09759656477153897,0.19708029197080293,0.10931174089068826,1.0,1.0850202429149798,494
Norovirus,P*minority_E,"CUSUM(d=0.5,h=4.0)",CUSUM,0.3143097517867404,0.3628318584070797,0.23837209302325582,0.7592592592592593,2.3660637381567615,172
Norovirus,P*minority_E,"CUSUM(d=0.5,h=5.0)",CUSUM,0.28889297944581344,0.3486238532110092,0.23170731707317074,0.7037037037037037,2.2999096657633245,164
Norovirus,P*minority_E,AdaptiveKnee,AdaptiveKnee,0.510712821573597,0.5576923076923077,0.58,0.5370370370370371,5.757037037037037,50
Norovirus,P*minority_E,ScoreDBSCAN(ep=8),ScoreDBSCAN,0.0,0.0,0.0,0.0,0.0,0
Norovirus,P*minority_E,ScoreDBSCAN(ep=15),ScoreDBSCAN,0.0,0.0,0.0,0.0,0.0,0
Norovirus,P*minority_E,Spectral(z=1.5),Spectral,0.4746890695318555,0.4941176470588235,0.6774193548387096,0.3888888888888889,6.724014336917563,31
Norovirus,P*minority_E,Spectral(z=2.0),Spectral,0.4185023548335076,0.41558441558441556,0.6956521739130435,0.2962962962962963,6.904991948470209,23
Norovirus,P*minority_E,Bayes(prior=0.1),Bayes,0.29699046886895764,0.3298245614035088,0.20346320346320346,0.8703703703703703,2.019560686227353,231
Norovirus,P*minority_E,Bayes(prior=0.15),Bayes,0.29699046886895764,0.3298245614035088,0.20346320346320346,0.8703703703703703,2.019560686227353,231
Norovirus,P*minority_E,Ensemble(v>=2),Ensemble,0.4721766216870789,0.4383561643835616,0.8421052631578947,0.2962962962962963,8.358674463937621,19
Norovirus,P*minority_E,Ensemble(v>=3),Ensemble,0.4721766216870789,0.4383561643835616,0.8421052631578947,0.2962962962962963,8.358674463937621,19
Norovirus,P*minority_E,AdaptWin(s=90),AdaptWin,0.47973350191326103,0.5344827586206897,0.5,0.5740740740740741,4.962962962962963,62
Norovirus,P*minority_E,AdaptWin(s=85),AdaptWin,0.30122267052265234,0.3664921465968587,0.25547445255474455,0.6481481481481481,2.5358204920248717,137
Norovirus,P*minority_E,FreqThresh(p=80),FreqThresh,0.34176485708123666,0.4105960264900662,0.31958762886597936,0.5740740740740741,3.1722031309660172,97
Norovirus,P*minority_E,FreqThresh(p=85),FreqThresh,0.47973350191326103,0.5344827586206897,0.5,0.5740740740740741,4.962962962962963,62
Norovirus,P*minority_E,FreqThresh(p=90),FreqThresh,0.5387683057890724,0.5617977528089888,0.7142857142857143,0.46296296296296297,7.08994708994709,35
Norovirus,P*minority_E,FreqThresh(p=95),FreqThresh,0.4721766216870789,0.4383561643835616,0.8421052631578947,0.2962962962962963,8.358674463937621,19
Norovirus,P*minority_E,"SWAN(w=10,k=1.0)",SWAN,0.494670582756266,0.5454545454545455,0.46153846153846156,0.6666666666666666,4.581196581196582,78
Norovirus,P*minority_E,"SWAN(w=10,k=1.5)",SWAN,0.5404595547039612,0.5871559633027522,0.5818181818181818,0.5925925925925926,5.775084175084175,55
Norovirus,P*minority_E,"SWAN(w=10,k=2.0)",SWAN,0.3726863191384103,0.32352941176470584,0.7857142857142857,0.2037037037037037,7.798941798941799,14
Norovirus,P*minority_E,"SWAN(w=20,k=1.0)",SWAN,0.4466196123587836,0.5,0.4,0.6666666666666666,3.9703703703703708,90
Norovirus,P*minority_E,"SWAN(w=20,k=1.5)",SWAN,0.0,0.0,0.0,0.0,0.0,0
Norovirus,P*minority_E,"SWAN(w=20,k=2.0)",SWAN,0.0,0.0,0.0,0.0,0.0,0
Norovirus,P*minority_E,"SWAN(w=50,k=1.0)",SWAN,0.3822037805440295,0.4444444444444444,0.4444444444444444,0.4444444444444444,4.411522633744855,54
Norovirus,P*minority_E,"SWAN(w=50,k=1.5)",SWAN,0.0,0.0,0.0,0.0,0.0,0
Norovirus,P*minority_E,"SWAN(w=50,k=2.0)",SWAN,0.0,0.0,0.0,0.0,0.0,0
Norovirus,P*minority_E,MutClust-Orig(g=10),MutClust-Orig,0.3497452368453956,0.37860082304526743,0.24338624338624337,0.8518518518518519,2.4158338232412304,189
Norovirus,P*E,Wavelet(t=1.0),Wavelet,0.49956087724631454,0.4953271028037383,0.33125,0.9814814814814815,3.287962962962963,160
Norovirus,P*E,Wavelet(t=1.5),Wavelet,0.4546206857118105,0.5116279069767442,0.44,0.6111111111111112,4.367407407407407,75
Norovirus,P*E,Wavelet(t=2.0),Wavelet,0.4618246792644168,0.5142857142857143,0.5294117647058824,0.5,5.254901960784314,51
Norovirus,P*E,KDE(p=75),KDE,0.45090963848058163,0.4787234042553192,0.3358208955223881,0.8333333333333334,3.3333333333333335,134
Norovirus,P*E,KDE(p=80),KDE,0.3881681892673953,0.4444444444444444,0.3333333333333333,0.6666666666666666,3.308641975308642,108
Norovirus,P*E,KDE(p=85),KDE,0.48179071807446744,0.5333333333333333,0.4444444444444444,0.6666666666666666,4.411522633744855,81
Norovirus,P*E,SlidingTest(p=0.01),SlidingTest,0.29381336881242837,0.37209302325581395,0.32,0.4444444444444444,3.176296296296296,75
Norovirus,P*E,SlidingTest(p=0.05),SlidingTest,0.5102582889724973,0.5614035087719299,0.5333333333333333,0.5925925925925926,5.293827160493827,60
Norovirus,P*E,GradPeak(p=0.2),GradPeak,0.12688801457396842,0.2378854625550661,0.15606936416184972,0.5,1.5491329479768787,173
Norovirus,P*E,GradPeak(p=0.5),GradPeak,0.19826018999961886,0.2926829268292683,0.21818181818181817,0.4444444444444444,2.1656565656565654,110
Norovirus,P*E,LocalContrast(z=1.0),LocalContrast,0.1289141601560635,0.1978021978021978,0.24324324324324326,0.16666666666666666,2.4144144144144146,37
Norovirus,P*E,LocalContrast(z=1.5),LocalContrast,0.15110898749432794,0.20930232558139536,0.28125,0.16666666666666666,2.7916666666666665,32
Norovirus,P*E,LocalContrast(z=2.0),LocalContrast,0.22238288609637857,0.22535211267605632,0.47058823529411764,0.14814814814814814,4.671023965141612,17
Norovirus,P*E,"CUSUM(d=0.3,h=3.0)",CUSUM,0.37355031701196567,0.3732394366197183,0.23043478260869565,0.9814814814814815,2.2872785829307567,230
Norovirus,P*E,"CUSUM(d=0.5,h=4.0)",CUSUM,0.34783022327413327,0.4161073825503356,0.3263157894736842,0.5740740740740741,3.2389863547758284,95
Norovirus,P*E,"CUSUM(d=0.5,h=5.0)",CUSUM,0.2679409607464265,0.3503649635036496,0.2891566265060241,0.4444444444444444,2.870147255689424,83
Norovirus,P*E,AdaptiveKnee,AdaptiveKnee,0.4820081112371734,0.5357142857142857,0.5172413793103449,0.5555555555555556,5.134099616858238,58
Norovirus,P*E,ScoreDBSCAN(ep=8),ScoreDBSCAN,0.0,0.0,0.0,0.0,0.0,0
Norovirus,P*E,ScoreDBSCAN(ep=15),ScoreDBSCAN,0.0,0.0,0.0,0.0,0.0,0
Norovirus,P*E,Spectral(z=1.5),Spectral,0.41313830982878863,0.4337349397590361,0.6206896551724138,0.3333333333333333,6.1609195402298855,29
Norovirus,P*E,Spectral(z=2.0),Spectral,0.33809096911792696,0.3287671232876712,0.631578947368421,0.2222222222222222,6.269005847953216,19
Norovirus,P*E,Bayes(prior=0.1),Bayes,0.27172644718570027,0.30670926517571884,0.18532818532818532,0.8888888888888888,1.8395538395538396,259
Norovirus,P*E,Bayes(prior=0.15),Bayes,0.3012888726577018,0.3197492163009405,0.19245283018867926,0.9444444444444444,1.9102725366876312,265
Norovirus,P*E,Ensemble(v>=2),Ensemble,0.3771000250388197,0.3846153846153846,0.625,0.2777777777777778,6.203703703703704,24
Norovirus,P*E,Ensemble(v>=3),Ensemble,0.3771000250388197,0.3846153846153846,0.625,0.2777777777777778,6.203703703703704,24
Norovirus,P*E,AdaptWin(s=90),AdaptWin,0.3420451499871609,0.4132231404958678,0.373134328358209,0.46296296296296297,3.703703703703704,67
Norovirus,P*E,AdaptWin(s=85),AdaptWin,0.26690359425257176,0.3365384615384615,0.22727272727272727,0.6481481481481481,2.2558922558922556,154
Norovirus,P*E,FreqThresh(p=80),FreqThresh,0.3227531173553349,0.3947368421052632,0.30612244897959184,0.5555555555555556,3.0385487528344672,98
Norovirus,P*E,FreqThresh(p=85),FreqThresh,0.45522856254068134,0.5128205128205129,0.47619047619047616,0.5555555555555556,4.72663139329806,63
Norovirus,P*E,FreqThresh(p=90),FreqThresh,0.3882314794278511,0.42696629213483145,0.5428571428571428,0.35185185185185186,5.388359788359788,35
Norovirus,P*E,FreqThresh(p=95),FreqThresh,0.26909964432612,0.2571428571428572,0.5625,0.16666666666666666,5.583333333333333,16
Norovirus,P*E,"SWAN(w=10,k=1.0)",SWAN,0.5376321457642449,0.5853658536585366,0.5217391304347826,0.6666666666666666,5.178743961352657,69
Norovirus,P*E,"SWAN(w=10,k=1.5)",SWAN,0.48477532536459206,0.5,0.7,0.3888888888888889,6.948148148148148,30
Norovirus,P*E,"SWAN(w=10,k=2.0)",SWAN,0.43245739715344644,0.3384615384615384,1.0,0.2037037037037037,9.925925925925926,11
Norovirus,P*E,"SWAN(w=20,k=1.0)",SWAN,0.26299325402681084,0.2962962962962963,0.4444444444444444,0.2222222222222222,4.411522633744855,27
Norovirus,P*E,"SWAN(w=20,k=1.5)",SWAN,0.0,0.0,0.0,0.0,0.0,0
Norovirus,P*E,"SWAN(w=20,k=2.0)",SWAN,0.0,0.0,0.0,0.0,0.0,0
Norovirus,P*E,"SWAN(w=50,k=1.0)",SWAN,0.0,0.0,0.0,0.0,0.0,0
Norovirus,P*E,"SWAN(w=50,k=1.5)",SWAN,0.0,0.0,0.0,0.0,0.0,0
Norovirus,P*E,"SWAN(w=50,k=2.0)",SWAN,0.0,0.0,0.0,0.0,0.0,0
Norovirus,P*E,MutClust-Orig(g=10),MutClust-Orig,0.27887617976239637,0.31833910034602075,0.19574468085106383,0.8518518518518519,1.9429472025216707,235
Norovirus,H-score,Wavelet(t=1.0),Wavelet,0.38870097484304633,0.3953488372093023,0.25,0.9444444444444444,2.4814814814814814,204
Norovirus,H-score,Wavelet(t=1.5),Wavelet,0.5434986836402224,0.5751633986928105,0.4444444444444444,0.8148148148148148,4.411522633744855,99
Norovirus,H-score,Wavelet(t=2.0),Wavelet,0.4507004569111848,0.4634146341463415,0.6785714285714286,0.35185185185185186,6.735449735449736,28
Norovirus,H-score,KDE(p=75),KDE,0.021471887546694365,0.1595744680851064,0.11194029850746269,0.2777777777777778,1.1111111111111112,134
Norovirus,H-score,KDE(p=80),KDE,-0.013607797484715582,0.12345679012345677,0.09259259259259259,0.18518518518518517,0.9190672153635117,108
Norovirus,H-score,KDE(p=85),KDE,0.014529273765816267,0.13333333333333333,0.1111111111111111,0.16666666666666666,1.1028806584362139,81
Norovirus,H-score,SlidingTest(p=0.01),SlidingTest,0.19809881954088387,0.2857142857142857,0.18823529411764706,0.5925925925925926,1.8684095860566448,170
Norovirus,H-score,SlidingTest(p=0.05),SlidingTest,0.21071069138301937,0.28915662650602414,0.18461538461538463,0.6666666666666666,1.8324786324786326,195
Norovirus,H-score,GradPeak(p=0.2),GradPeak,0.13213640419911266,0.23880597014925373,0.14953271028037382,0.5925925925925926,1.4842506057459328,214
Norovirus,H-score,GradPeak(p=0.5),GradPeak,0.18534031495571746,0.2823529411764706,0.20689655172413793,0.4444444444444444,2.053639846743295,116
Norovirus,H-score,LocalContrast(z=1.0),LocalContrast,0.32729671979739294,0.39999999999999997,0.36363636363636365,0.4444444444444444,3.6094276094276094,66
Norovirus,H-score,LocalContrast(z=1.5),LocalContrast,0.15110898749432794,0.20930232558139536,0.28125,0.16666666666666666,2.7916666666666665,32
Norovirus,H-score,LocalContrast(z=2.0),LocalContrast,0.09214586020933294,0.13333333333333333,0.23809523809523808,0.09259259259259259,2.36331569664903,21
Norovirus,H-score,"CUSUM(d=0.3,h=3.0)",CUSUM,0.050652203185034515,0.18685121107266436,0.10305343511450382,1.0,1.0229007633587788,524
Norovirus,H-score,"CUSUM(d=0.5,h=4.0)",CUSUM,-0.28534823120676767,0.100418410041841,0.05660377358490566,0.4444444444444444,0.5618448637316562,424
Norovirus,H-score,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.296065722546673,0.09361702127659574,0.052884615384615384,0.4074074074074074,0.5249287749287749,416
Norovirus,H-score,AdaptiveKnee,AdaptiveKnee,0.21021063967268924,0.2772277227722772,0.1686746987951807,0.7777777777777778,1.6742525658188308,249
Norovirus,H-score,ScoreDBSCAN(ep=8),ScoreDBSCAN,-0.046150933366342024,0.0,0.0,0.0,0.0,10
Norovirus,H-score,ScoreDBSCAN(ep=15),ScoreDBSCAN,-0.0356132043066836,0.0,0.0,0.0,0.0,6
Norovirus,H-score,Spectral(z=1.5),Spectral,0.42149927674588844,0.45454545454545453,0.5882352941176471,0.37037037037037035,5.8387799564270155,34
Norovirus,H-score,Spectral(z=2.0),Spectral,0.3919631909655821,0.37837837837837834,0.7,0.25925925925925924,6.948148148148148,20
Norovirus,H-score,Bayes(prior=0.1),Bayes,0.295033554197697,0.3148148148148148,0.18888888888888888,0.9444444444444444,1.8748971193415638,270
Norovirus,H-score,Bayes(prior=0.15),Bayes,0.2816186095383371,0.30447761194029854,0.18149466192170818,0.9444444444444444,1.8015025701858443,281
Norovirus,H-score,Ensemble(v>=2),Ensemble,0.3882314794278511,0.42696629213483145,0.5428571428571428,0.35185185185185186,5.388359788359788,35
Norovirus,H-score,Ensemble(v>=3),Ensemble,0.41271886248450806,0.4418604651162791,0.59375,0.35185185185185186,5.893518518518518,32
Norovirus,H-score,AdaptWin(s=90),AdaptWin,0.24844824970626023,0.328042328042328,0.22962962962962963,0.5740740740740741,2.279286694101509,135
Norovirus,H-score,AdaptWin(s=85),AdaptWin,0.21899532882747597,0.2936507936507937,0.18686868686868688,0.6851851851851852,1.8548447437336328,198
Norovirus,H-score,FreqThresh(p=80),FreqThresh,0.3227531173553349,0.3947368421052632,0.30612244897959184,0.5555555555555556,3.0385487528344672,98
Norovirus,H-score,FreqThresh(p=85),FreqThresh,0.45522856254068134,0.5128205128205129,0.47619047619047616,0.5555555555555556,4.72663139329806,63
Norovirus,H-score,FreqThresh(p=90),FreqThresh,0.3882314794278511,0.42696629213483145,0.5428571428571428,0.35185185185185186,5.388359788359788,35
Norovirus,H-score,FreqThresh(p=95),FreqThresh,0.26909964432612,0.2571428571428572,0.5625,0.16666666666666666,5.583333333333333,16
Norovirus,H-score,"SWAN(w=10,k=1.0)",SWAN,0.46345120423796765,0.5196850393700787,0.4520547945205479,0.6111111111111112,4.487062404870624,73
Norovirus,H-score,"SWAN(w=10,k=1.5)",SWAN,0.5881888482111164,0.5405405405405406,1.0,0.37037037037037035,9.925925925925926,20
Norovirus,H-score,"SWAN(w=10,k=2.0)",SWAN,0.0,0.0,0.0,0.0,0.0,0
Norovirus,H-score,"SWAN(w=20,k=1.0)",SWAN,0.1408181859616988,0.2127659574468085,0.25,0.18518518518518517,2.4814814814814814,40
Norovirus,H-score,"SWAN(w=20,k=1.5)",SWAN,0.0,0.0,0.0,0.0,0.0,0
Norovirus,H-score,"SWAN(w=20,k=2.0)",SWAN,0.0,0.0,0.0,0.0,0.0,0
Norovirus,H-score,"SWAN(w=50,k=1.0)",SWAN,0.0,0.0,0.0,0.0,0.0,0
Norovirus,H-score,"SWAN(w=50,k=1.5)",SWAN,0.0,0.0,0.0,0.0,0.0,0
Norovirus,H-score,"SWAN(w=50,k=2.0)",SWAN,0.0,0.0,0.0,0.0,0.0,0
Norovirus,H-score,MutClust-Orig(g=10),MutClust-Orig,0.0,0.18305084745762712,0.10074626865671642,1.0,1.0,536
Norovirus,E_only,Wavelet(t=1.0),Wavelet,0.45630859073678925,0.456140350877193,0.2988505747126437,0.9629629629629629,2.966368667518093,174
Norovirus,E_only,Wavelet(t=1.5),Wavelet,0.42788187319450205,0.48571428571428577,0.3953488372093023,0.6296296296296297,3.924203273040482,86
Norovirus,E_only,Wavelet(t=2.0),Wavelet,0.4329018701947452,0.4791666666666667,0.5476190476190477,0.42592592592592593,5.43562610229277,42
Norovirus,E_only,KDE(p=75),KDE,0.15030321282686054,0.2553191489361702,0.1791044776119403,0.4444444444444444,1.7777777777777777,134
Norovirus,E_only,KDE(p=80),KDE,0.20273311845872874,0.2962962962962963,0.2222222222222222,0.4444444444444444,2.2057613168724277,108
Norovirus,E_only,KDE(p=85),KDE,0.2741189650484002,0.3555555555555555,0.2962962962962963,0.4444444444444444,2.941015089163237,81
Norovirus,E_only,SlidingTest(p=0.01),SlidingTest,0.18198016330323094,0.2735042735042735,0.17777777777777778,0.5925925925925926,1.7646090534979424,180
Norovirus,E_only,SlidingTest(p=0.05),SlidingTest,0.21071069138301937,0.28915662650602414,0.18461538461538463,0.6666666666666666,1.8324786324786326,195
Norovirus,E_only,GradPeak(p=0.2),GradPeak,0.18355609091156444,0.27467811158798283,0.1787709497206704,0.5925925925925926,1.7744672046348025,179
Norovirus,E_only,GradPeak(p=0.5),GradPeak,0.2746453112089335,0.35526315789473684,0.2755102040816326,0.5,2.7346938775510203,98
Norovirus,E_only,LocalContrast(z=1.0),LocalContrast,0.2707060611485534,0.35000000000000003,0.3181818181818182,0.3888888888888889,3.1582491582491583,66
Norovirus,E_only,LocalContrast(z=1.5),LocalContrast,0.2698080623016073,0.32608695652173914,0.39473684210526316,0.2777777777777778,3.91812865497076,38
Norovirus,E_only,LocalContrast(z=2.0),LocalContrast,0.16730179046799357,0.20512820512820512,0.3333333333333333,0.14814814814814814,3.308641975308642,24
Norovirus,E_only,"CUSUM(d=0.3,h=3.0)",CUSUM,0.052770862507353425,0.18717504332755633,0.10325047801147227,1.0,1.0248565965583174,523
Norovirus,E_only,"CUSUM(d=0.5,h=4.0)",CUSUM,-0.1458166622226005,0.14428857715430862,0.08089887640449438,0.6666666666666666,0.8029962546816479,445
Norovirus,E_only,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.17842969891613064,0.13414634146341464,0.07534246575342465,0.6111111111111112,0.747843734145104,438
Norovirus,E_only,AdaptiveKnee,AdaptiveKnee,0.4820081112371734,0.5357142857142857,0.5172413793103449,0.5555555555555556,5.134099616858238,58
Norovirus,E_only,ScoreDBSCAN(ep=8),ScoreDBSCAN,0.0,0.0,0.0,0.0,0.0,0
Norovirus,E_only,ScoreDBSCAN(ep=15),ScoreDBSCAN,0.0,0.0,0.0,0.0,0.0,0
Norovirus,E_only,Spectral(z=1.5),Spectral,0.4405377325048874,0.4578313253012048,0.6551724137931034,0.35185185185185186,6.503192848020434,29
Norovirus,E_only,Spectral(z=2.0),Spectral,0.4116166304046916,0.4,0.7142857142857143,0.2777777777777778,7.08994708994709,21
Norovirus,E_only,Bayes(prior=0.1),Bayes,0.27172644718570027,0.30670926517571884,0.18532818532818532,0.8888888888888888,1.8395538395538396,259
Norovirus,E_only,Bayes(prior=0.15),Bayes,0.28523252051339926,0.30722891566265065,0.18345323741007194,0.9444444444444444,1.8209432454036771,278
Norovirus,E_only,Ensemble(v>=2),Ensemble,0.4223238834836645,0.46153846153846156,0.5675675675675675,0.3888888888888889,5.633633633633633,37
Norovirus,E_only,Ensemble(v>=3),Ensemble,0.41271886248450806,0.4418604651162791,0.59375,0.35185185185185186,5.893518518518518,32
Norovirus,E_only,AdaptWin(s=90),AdaptWin,0.2610446846190264,0.3387978142076503,0.24031007751937986,0.5740740740740741,2.3853000287108816,129
Norovirus,E_only,AdaptWin(s=85),AdaptWin,0.22052160169994964,0.2948207171314741,0.18781725888324874,0.6851851851851852,1.86426019928558,197
Norovirus,E_only,FreqThresh(p=80),FreqThresh,0.3033172053195614,0.3773584905660377,0.2857142857142857,0.5555555555555556,2.835978835978836,105
Norovirus,E_only,FreqThresh(p=85),FreqThresh,0.4820081112371734,0.5357142857142857,0.5172413793103449,0.5555555555555556,5.134099616858238,58
Norovirus,E_only,FreqThresh(p=90),FreqThresh,0.4223238834836645,0.46153846153846156,0.5675675675675675,0.3888888888888889,5.633633633633633,37
Norovirus,E_only,FreqThresh(p=95),FreqThresh,0.4116166304046916,0.4,0.7142857142857143,0.2777777777777778,7.08994708994709,21
Norovirus,E_only,"SWAN(w=10,k=1.0)",SWAN,0.5129017538732934,0.5625,0.4864864864864865,0.6666666666666666,4.828828828828829,74
Norovirus,E_only,"SWAN(w=10,k=1.5)",SWAN,0.6668319862566654,0.6813186813186813,0.8378378378378378,0.5740740740740741,8.316316316316316,37
Norovirus,E_only,"SWAN(w=10,k=2.0)",SWAN,0.0,0.0,0.0,0.0,0.0,0
Norovirus,E_only,"SWAN(w=20,k=1.0)",SWAN,0.3045607499885679,0.38016528925619836,0.34328358208955223,0.42592592592592593,3.4074074074074074,67
Norovirus,E_only,"SWAN(w=20,k=1.5)",SWAN,0.0,0.0,0.0,0.0,0.0,0
Norovirus,E_only,"SWAN(w=20,k=2.0)",SWAN,0.0,0.0,0.0,0.0,0.0,0
Norovirus,E_only,"SWAN(w=50,k=1.0)",SWAN,0.0,0.0,0.0,0.0,0.0,0
Norovirus,E_only,"SWAN(w=50,k=1.5)",SWAN,0.0,0.0,0.0,0.0,0.0,0
Norovirus,E_only,"SWAN(w=50,k=2.0)",SWAN,0.0,0.0,0.0,0.0,0.0,0
Norovirus,E_only,MutClust-Orig(g=10),MutClust-Orig,0.15336030795572295,0.21730382293762576,0.12189616252821671,1.0,1.2099322799097065,443
Norovirus,P*E^2,Wavelet(t=1.0),Wavelet,0.5768709413617155,0.5714285714285715,0.4,1.0,3.9703703703703708,135
Norovirus,P*E^2,Wavelet(t=1.5),Wavelet,0.4367532060563236,0.49612403100775193,0.4266666666666667,0.5925925925925926,4.2350617283950625,75
Norovirus,P*E^2,Wavelet(t=2.0),Wavelet,0.48939998504576704,0.5384615384615384,0.56,0.5185185185185185,5.558518518518519,50
Norovirus,P*E^2,KDE(p=75),KDE,0.4652242301783779,0.4893617021276595,0.34328358208955223,0.8518518518518519,3.4074074074074074,134
Norovirus,P*E^2,KDE(p=80),KDE,0.3881681892673953,0.4444444444444444,0.3333333333333333,0.6666666666666666,3.308641975308642,108
Norovirus,P*E^2,KDE(p=85),KDE,0.48179071807446744,0.5333333333333333,0.4444444444444444,0.6666666666666666,4.411522633744855,81
Norovirus,P*E^2,SlidingTest(p=0.01),SlidingTest,0.4041486389344472,0.4615384615384615,0.48,0.4444444444444444,4.764444444444444,50
Norovirus,P*E^2,SlidingTest(p=0.05),SlidingTest,0.4710368320418825,0.5106382978723405,0.6,0.4444444444444444,5.955555555555556,40
Norovirus,P*E^2,GradPeak(p=0.2),GradPeak,0.18195823672969344,0.27835051546391754,0.19285714285714287,0.5,1.9142857142857144,140
Norovirus,P*E^2,GradPeak(p=0.5),GradPeak,0.3294608353323773,0.40298507462686567,0.3375,0.5,3.35,80
Norovirus,P*E^2,LocalContrast(z=1.0),LocalContrast,0.1289141601560635,0.1978021978021978,0.24324324324324326,0.16666666666666666,2.4144144144144146,37
Norovirus,P*E^2,LocalContrast(z=1.5),LocalContrast,0.16730179046799357,0.20512820512820512,0.3333333333333333,0.14814814814814814,3.308641975308642,24
Norovirus,P*E^2,LocalContrast(z=2.0),LocalContrast,0.22238288609637857,0.22535211267605632,0.47058823529411764,0.14814814814814814,4.671023965141612,17
Norovirus,P*E^2,"CUSUM(d=0.3,h=3.0)",CUSUM,0.4405579793121031,0.43621399176954734,0.2804232804232804,0.9814814814814815,2.783460709386635,189
Norovirus,P*E^2,"CUSUM(d=0.5,h=4.0)",CUSUM,0.3637060240294999,0.4305555555555556,0.34444444444444444,0.5740740740740741,3.4189300411522634,90
Norovirus,P*E^2,"CUSUM(d=0.5,h=5.0)",CUSUM,0.326036903304917,0.4,0.3333333333333333,0.5,3.308641975308642,81
Norovirus,P*E^2,AdaptiveKnee,AdaptiveKnee,0.41271886248450806,0.4418604651162791,0.59375,0.35185185185185186,5.893518518518518,32
Norovirus,P*E^2,ScoreDBSCAN(ep=8),ScoreDBSCAN,0.0,0.0,0.0,0.0,0.0,0
Norovirus,P*E^2,ScoreDBSCAN(ep=15),ScoreDBSCAN,0.0,0.0,0.0,0.0,0.0,0
Norovirus,P*E^2,Spectral(z=1.5),Spectral,0.33748668140180016,0.35443037974683544,0.56,0.25925925925925924,5.558518518518519,25
Norovirus,P*E^2,Spectral(z=2.0),Spectral,0.35925891475799304,0.3513513513513513,0.65,0.24074074074074073,6.451851851851852,20
Norovirus,P*E^2,Bayes(prior=0.1),Bayes,0.30255262792936943,0.3207547169811321,0.19318181818181818,0.9444444444444444,1.9175084175084174,264
Norovirus,P*E^2,Bayes(prior=0.15),Bayes,0.3012888726577018,0.3197492163009405,0.19245283018867926,0.9444444444444444,1.9102725366876312,265
Norovirus,P*E^2,Ensemble(v>=2),Ensemble,0.3771000250388197,0.3846153846153846,0.625,0.2777777777777778,6.203703703703704,24
Norovirus,P*E^2,Ensemble(v>=3),Ensemble,0.32642530941466685,0.27272727272727276,0.75,0.16666666666666666,7.444444444444445,12
Norovirus,P*E^2,AdaptWin(s=90),AdaptWin,0.3420451499871609,0.4132231404958678,0.373134328358209,0.46296296296296297,3.703703703703704,67
Norovirus,P*E^2,AdaptWin(s=85),AdaptWin,0.3145274548962671,0.3737373737373737,0.2569444444444444,0.6851851851851852,2.5504115226337447,144
Norovirus,P*E^2,FreqThresh(p=80),FreqThresh,0.3087096511006436,0.38216560509554137,0.2912621359223301,0.5555555555555556,2.8910463861920173,103
Norovirus,P*E^2,FreqThresh(p=85),FreqThresh,0.4820081112371734,0.5357142857142857,0.5172413793103449,0.5555555555555556,5.134099616858238,58
Norovirus,P*E^2,FreqThresh(p=90),FreqThresh,0.3882314794278511,0.42696629213483145,0.5428571428571428,0.35185185185185186,5.388359788359788,35
Norovirus,P*E^2,FreqThresh(p=95),FreqThresh,0.3771000250388197,0.3846153846153846,0.625,0.2777777777777778,6.203703703703704,24
Norovirus,P*E^2,"SWAN(w=10,k=1.0)",SWAN,0.5482093499794223,0.5950413223140495,0.5373134328358209,0.6666666666666666,5.333333333333333,67
Norovirus,P*E^2,"SWAN(w=10,k=1.5)",SWAN,0.48477532536459206,0.5,0.7,0.3888888888888889,6.948148148148148,30
Norovirus,P*E^2,"SWAN(w=10,k=2.0)",SWAN,0.3504863520975647,0.3333333333333333,0.6666666666666666,0.2222222222222222,6.617283950617284,18
Norovirus,P*E^2,"SWAN(w=20,k=1.0)",SWAN,0.21805613191401435,0.27272727272727276,0.35294117647058826,0.2222222222222222,3.5032679738562096,34
